docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
mdp.49015000986522,mdp.49015000986522,"Lamming, George,",George,1970,1930.0,m,,In the castle of my skin / | $c: by George Lamming ; with an introduction by Richard Wright.
uc1.$b615625,uc1.$b615625,"Lamprecht, Kurt,",Kurt,1932,1892.0,u,,"Regiment Reichstag; | the fight for Berlin, January, 1919. | $c: Translated by Basil Creighton, with an introduction and notes by Michael Sadleir, and a map."
uc2.ark+=13960=t9w090b83,uc2.ark:/13960/t9w090b83,"Lancaster, G. B.,",G. B,1905,,f,,Sons o' men
mdp.39015048877230,mdp.39015048877230,"Lancaster, Osbert,",Osbert,1948,1908.0,u,,"The Saracen's head; | or, The reluctant crusader; | $c: illus. by the author."
uc2.ark+=13960=t2891453n,uc2.ark:/13960/t2891453n,"Lancaster, Percival.",Percival,1915,,m,,Chaloner of the Bengal Cavalry
6342,nyp.33433074889860,"Landor, Walter Savage,",,1834,,m,,Citation and examination of William Shakespeare Euseby Treen Joseph Carnaby and Silas Gough clerk
mdp.39015065402359,mdp.39015065402359,"Landsborough, Gordon.",Gordon,1956,1916.0,m,,Tobruk Commando.
uc1.$b799073,uc1.$b799073,"Lane, Jane,",Jane,1945,1905.0,f,,"Gin and bitters, | $c: by Jane Lane [pseud.]."
mdp.39015049677266,mdp.39015049677266,"Lane, Joel,",Joel,2000,1960.0,m,,From blue to black / | $c: Joel Lane.
12272,mdp.39015048883907,"Lang, Andrew,",,1896,,m,,A monk of Fife
10153,njp.32101068583473,"Lang, Andrew,",,1892,,m,,A batch of golfing papers
7974,mdp.39015048883881,"Lang, Andrew,",,1886,,m,,In the wrong paradise
6249,uc1.b4379141,"Lang, Andrew,",,1893,,m,,The true story book
mdp.39015066680706,mdp.39015066680706,"Langfus, Anna.",Anna,1963,1923.0,f,,The lost shore. | Translated from the French | $c: by Peter Wiles.
uc1.$b185905,uc1.$b185905,"Langhoff, Wolfgang,",Wolfgang,1935,1901.0,u,,"Rubber truncheon; | being an account of thirteen months spent in a concentration camp, | $c: by Wolfgang Langhoff; translated from the German by Lilo Linke; with a foreword by Lion Feuchtwanger."
uc1.b4076279,uc1.b4076279,"Langstaff,",Langstaff,1943,1903.0,u,,"Diary of a driver, | $c: by Langstaff, illustrated by the author."
uc1.$b104086,uc1.$b104086,"Lanham, Peter.",Peter,1953,1913.0,m,,Blanket boy's moon / | $c: by Peter Lanham  ; based on an original story by A.S. Mopeli-Paulus.
uc1.$b397525,uc1.$b397525,"Lanzmann, Jacques,",Jacques,1967,1927.0,m,,Qui vive / | $c: Jacques Lanzmann ; translated by Tony White.
uc1.$b710884,uc1.$b710884,"Lanzmann, Jacques,",Jacques,1967,1927.0,m,,Qui vive / | $c: Jacques Lanzmann ; translated by Tony White.
uc2.ark+=13960=t1qf8mt9n,uc2.ark:/13960/t1qf8mt9n,"Larrouy, Maurice,",Maurice,1918,,m,,The odyssey of a torpedoed tramp
uc1.b4350201,uc1.b4350201,"Larsen, May,",May,1961,1921.0,f,,The golden cowrie : | New Caledonia: its people and places.
mdp.39015027233769,mdp.39015027233769,"Lartéguy, Jean,",Jean,1965,1925.0,f,,Yellow fever / | $c: Jean Lartéguy ; translated from the French by Xan Fielding.
15097,mdp.39015005622868,"Lauder, Thomas Dick,",,1841,,m,v.1,Legendary tales of the Highlands
15097,mdp.39015005622959,"Lauder, Thomas Dick,",,1841,,m,v.3,Legendary tales of the Highlands
15097,mdp.39015005622876,"Lauder, Thomas Dick,",,1841,,m,v.2,Legendary tales of the Highlands
mdp.39015000631559,mdp.39015000631559,"Laumer, Keith,",Keith,1972,1932.0,m,,"Envoy to new worlds, | $c: by Keith Laumer."
mdp.39015013539344,mdp.39015013539344,"Laurence, Margaret.",Margaret,1970,1930.0,f,,Jason's quest / | $c: Margaret Laurence ; illustrated by Staffan Torell.
mdp.39015038531177,mdp.39015038531177,"Laurie, Hugh,",Hugh,1996,1956.0,m,,The gun seller / | $c: Hugh Laurie.
pst.000049733785,pst.000049733785,"Laurie, Peter.",Peter,2000,1960.0,m,,Mauby's big adventure / | $c: by Peter Laurie ; illustrated by H. Ann Dodson.
mdp.39015000631336,mdp.39015000631336,"Laver, James,",James,1935,1895.0,m,,"The laburnum tree, | and other stories."
3827,mdp.39015063932985,"Lawless, Emily,",,1890,,f,,With Essex in Ireland;being extracts from a diary kept in Ireland during the year 1599
7601,uc1.b3324473,"Lawless, Emily,",,1886,,f,v.1,Hurrish
7601,uc1.b3324474,"Lawless, Emily,",,1886,,f,v.2,Hurrish
uc2.ark+=13960=t6b27sf45,uc2.ark:/13960/t6b27sf45,"Lawrence, Charles Edward,",Charles Edward,1914,,m,,Pilgrimage
mdp.39015000630858,mdp.39015000630858,"Lawrence, D. H. (David Herbert),",D. H. David Herbert,1954,1885.0,m,v.17,Works.
mdp.39015066054308,mdp.39015066054308,"Lawrence, D. H. (David Herbert),",D. H. David Herbert,1954,1885.0,m,v.18,Works.
mdp.39015049619086,mdp.39015049619086,"Lawrence, D. H. (David Herbert),",D. H. David Herbert,1923,1885.0,m,,"Fantasia of the unconscious, | $c: by D. H. Lawrence."
mdp.39015066053714,mdp.39015066053714,"Lawrence, D. H. (David Herbert),",D. H. David Herbert,1954,1885.0,m,v.17,Works.
uc1.b4102318,uc1.b4102318,"Lawrence, D. H. (David Herbert),",D. H. David Herbert,1936,1885.0,m,,"Pornography and so on, | $c: by D. H. Lawrence."
8630,uc2.ark:/13960/t2s46jx2t,"Lawrence, George Alfred,",,1868,,m,v.1,Brakespeare; or The fortunes of a free lance
mdp.39015066796650,mdp.39015066796650,"Lawson, Mary,",Mary,2006,1966.0,f,,The other side of the bridge / | $c: Mary Lawson
inu.39000007434207,inu.39000007434207,"Le Breton, Auguste,",Auguste,1957,1917.0,m,,The law of the streets. | $c: Translated by Nigel Ryan.
mdp.39015000638307,mdp.39015000638307,"Le Butt, Paul.",Paul,1947,1907.0,m,,We too can die; | tales of the Chindits.
uc1.b3590120,uc1.b3590120,"Le Clézio, J.-M. G. (Jean-Marie Gustave),",J.-M. G. Jean-Marie Gustave,1964,1924.0,m,,The interrogation / | $c: by J. M. G. Le Clézio ; translated from the French by Daphne Woodward.
3648,uc1.b3324575,"Le Fanu, Joseph Sheridan,",,1894,,m,,The watcher and other weird stories
14452,uiuo.ark:/13960/t3fx7sh77,"Le Fanu, Joseph Sheridan,",,1872,,m,v.3,In a glass darkly
14452,uiuo.ark:/13960/t1wd4cf3m,"Le Fanu, Joseph Sheridan,",,1872,,m,v.2,In a glass darkly
14452,uiuo.ark:/13960/t7qn6n524,"Le Fanu, Joseph Sheridan,",,1872,,m,v.1,In a glass darkly
wu.89096232657,wu.89096232657,"Le Fanu, William Richard,",William Richard,1907,,m,,"Seventy years of Irish life, being anecdotes and reminiscences"
mdp.39015000638018,mdp.39015000638018,"Leacock, Stephen,",Stephen,1912,,m,,Sunshine sketches of a little town
wu.89002047405,wu.89002047405,"Leasor, James.",James,1978,1938.0,m,,"Boarding party / | $c: James Leasor ; with a foreword by Admiral of the Fleet, the Earl Mountbatten of Burma."
uc1.b3472744,uc1.b3472744,"Leasor, James.",James,1968,1928.0,m,,Passport for a pilgrim.
11235,uc1.b3324481,"Leatham, Edward A.",,1858,,m,v. 1,Charmione
11235,uc1.b3324482,"Leatham, Edward A.",,1858,,m,v. 2,Charmione
mdp.39015080874699,mdp.39015080874699,"Leather, Stephen.",Stephen,2009,1969.0,m,,Live fire / | $c: Stephen Leather.
mdp.39015060383323,mdp.39015060383323,"Leatherbarrow, Linda.",Linda,2004,1964.0,f,,Essential kit / | $c: Linda Leatherbarrow.
uc1.$b197957,uc1.$b197957,"Leblanc, Georgette,",Georgette,1919,,f,,Maeterlinck's dogs
uc1.32106018449808,uc1.32106018449808,"Lecasble, Guillaume",Guillaume,2005,1965.0,u,,Lobster / | $c: Guillaume Lecasble ; translated by Polly McLean
mdp.39015056303004,mdp.39015056303004,"Ledig, Gert,",Gert,2003,1963.0,u,,Payback / | $c: Gert Ledig ; translated from the German by Shaun Whiteside ; introduction by Michael Hofmann.
umn.31951001560752n,umn.31951001560752n,"Lee, James S",James S,1935,1895.0,m,,"The underworld of the East; | being eighteen years' actual experiences of the underworlds, drug haunts and jungles of India, China and the Malay archipelago, | $c: by James S. Lee."
uc1.b2792596,uc1.b2792596,"Lee, Joseph,",Joseph,1963,1923.0,m,,Journey for Betsy.
11417,coo.31924013531680,"Lee, Vernon,",,1893,,f,,Ottilie
mdp.39015020000231,mdp.39015020000231,"Lees, Michael,",Michael,1986,1946.0,m,,Special operations executed in Serbia and Italy / | $c: Michael Lees.
uc1.b4974527,uc1.b4974527,"Legge, Gordon,",Gordon,1989,1949.0,m,,The shoe / | $c: Gordon Legge.
1815,nyp.33433081895868,"Legge, James,",,1867,,m,v. 1,The Chinese classics
uc1.$b301115,uc1.$b301115,"Lehmann, John,",John,1938,1898.0,m,,Evil was abroad / | $c: John Lehmann.
mdp.39015014137973,mdp.39015014137973,"Leiber, Fritz,",Fritz,1968,1910.0,m,,"Gather, darkness! / | $c: Fritz Leiber."
9471,nyp.33433074878178,"Leighton, Robert,",,1894,,m,,Olaf the Glorious;
mdp.39015002280207,mdp.39015002280207,"Leitch, Maurice,",Maurice,1981,1941.0,m,,Silver's city / | $c: Maurice Leitch.
mdp.39015079305028,mdp.39015079305028,"Leitch, Maurice,",Maurice,2009,1969.0,m,,Dining at the Dunbar / | $c: Maurice Leitch.
uc1.$b794676,uc1.$b794676,"Leitch, Maurice,",Maurice,1969,1929.0,m,,Poor Lazarus.
mdp.39015034207178,mdp.39015034207178,"Leitch, Maurice,",Maurice,1994,1954.0,m,,Gilchrist : | a novel / | $c: Maurice Leitch.
mdp.39015048886645,mdp.39015048886645,"Leitch, Maurice,",Maurice,1987,1947.0,m,,Chinese whispers / | $c: Maurice Leitch ; with illustrations by Sam Hunter.
mdp.39015043790941,mdp.39015043790941,"Leitch, Maurice,",Maurice,1998,1958.0,m,,The smoke king / | $c: Maurice Leitch.
mdp.39015000635014,mdp.39015000635014,"Leitch, Maurice,",Maurice,1965,1925.0,m,,The liberty lad.
8527,mdp.39015063921244,"Leland, Charles Godfrey,",,1877,,m,,Johnnykin and the goblins
inu.30000009621628,inu.30000009621628,"Lem, Stanisław.",Stanisław,1991,1951.0,m,,Memoirs of a space traveller : | further reminiscences of Ijon Tichy / | $c: Stanisław Lem ; translated by Joel Stern and Maria Swiecicka-Ziemianek.
inu.30000103174581,inu.30000103174581,"Lem, Stanisław.",Stanisław,1987,1947.0,m,,Fiasco / | $c: Stanislaw Lem ; translated from the Polish by Michael Kandel.
mdp.39015066065247,mdp.39015066065247,"Lem, Stanisław.",Stanisław,1973,1933.0,m,,The invincible; science fiction.
uc1.$b259954,uc1.$b259954,"Lemarchand, Jacques,",Jacques,1947,1907.0,m,,Genevieve / | $c: by Jacques Lemarchand ; translated from the French by Rosamond Lehmann.
mdp.39015065135637,mdp.39015065135637,"Lengyel, József,",József,1966,1926.0,u,,Prenn drifting: | a novel; | $c: translated from the Hungarian by Ilona Duczynska.
mdp.39015058595102,mdp.39015058595102,"Lengyel, József,",József,1968,1928.0,u,,The judge's chair: | a novel; | $c: translated from the Hungarian by Ilona Duczyṅska.
9224,nyp.33433075908982,"Lennep, J. van",,1847,,m,,"The rose of Dekama; or, The Friesian heiress"
inu.30000083996623,inu.30000083996623,"Lenz, Siegfried,",Siegfried,1971,1931.0,m,,The German lesson. | $c: Translated by Ernst Kaiser and Eithne Wilkins.
inu.39000002220668,inu.39000002220668,"Leonard, Elmore,",Elmore,1978,1938.0,m,,The hunted / | Elmore Leonard.
uc1.b3527667,uc1.b3527667,"Leonard, Gladys Osborne.",Gladys Osborne,1937,1897.0,f,,The last crossing / | $c: by Gladys Osborne Leonard.
uc1.b5015166,uc1.b5015166,"Leopold, Keith.",Keith,1970,1930.0,m,,My brow is wet / | $c: by Keith Leopold.
mdp.39015030062197,mdp.39015030062197,"Leroux, Etienne.",Etienne,1972,1932.0,m,,To a dubious salvation: | a trilogy of fantastical novels. -
uc2.ark+=13960=t22b9158b,uc2.ark:/13960/t22b9158b,"Leslie, Shane,",Shane,1922,,u,,The Oppidan
uc1.b4091171,uc1.b4091171,"Leslie, Shane,",Shane,1929,1885.0,u,,A ghost in the Isle of Wight / | $c: by Shane Leslie ...
uc1.b2831241,uc1.b2831241,"Levene, Ralph.",Ralph,1967,1927.0,m,,The camel's back.
14304,uiuo.ark:/13960/t3hx1vb37,"Lever, Charles James,",,1857,,m,v.3,The fortunes of Glencore
7025,njp.32101068141751,"Lever, Charles James,",,1875,,m,,Maurice Tiernay
7024,njp.32101068141769,"Lever, Charles James,",,1857,,m,,Nuts and nutcrackers
3150,uc2.ark:/13960/t8sb3zp7n,"Lever, Charles James,",,1864,,m,v.3,Cornelius O'Dowd upon men and women and other things in general
7518,uiuo.ark:/13960/t9d514z1s,"Lever, Charles James,",,1848,,m,v.2,"Diary and notes of Horace Templeton, esq"
7545,wu.89100339167,"Lever, Charles James,",,1843,,m,v.1,Tom Burke of  Ours
7545,wu.89100339175,"Lever, Charles James,",,1843,,m,v.2,Tom Burke of  Ours
2559,mdp.39015063939329,"Lever, Charles James,",,1845,,m,,St. Patrick's eve
9373,uc2.ark:/13960/t2m61fg1h,"Lever, Charles James,",,1872,,m,v.07,[Charles Lever's novels
9375,uc2.ark:/13960/t8w953s70,"Lever, Charles James,",,1872,,m,v.09,[Charles Lever's novels
9381,uc2.ark:/13960/t6833r171,"Lever, Charles James,",,1872,,m,v.16,[Charles Lever's novels
9392,uc2.ark:/13960/t02z15c5v,"Lever, Charles James,",,1872,,m,v.30,[Charles Lever's novels
10543,uc1.b3324549,"Lever, Charles James,",,1861,,m,,One of them
7518,uiuo.ark:/13960/t9668zj9b,"Lever, Charles James,",,1848,,m,v.1,"Diary and notes of Horace Templeton, esq"
14304,uiuo.ark:/13960/t6rx9s555,"Lever, Charles James,",,1857,,m,v.1,The fortunes of Glencore
14304,uiuo.ark:/13960/t07w6wk9x,"Lever, Charles James,",,1857,,m,v.2,The fortunes of Glencore
9374,uc2.ark:/13960/t50g3m04h,"Lever, Charles James,",,1872,,m,v.08,[Charles Lever's novels
11917,uc1.b3324545,"Lever, Charles James,",,1899,,m,,"Gerald Fitzgerald, the chevalier"
591,mdp.39015035960882,"Lewes, George Henry,",,1847,,m,,Ranthorpe
mdp.39015058734933,mdp.39015058734933,"Lewis, Damien.",Damien,2004,1964.0,m,,Operation certain death / | $c: Damien Lewis.
mdp.39015002384900,mdp.39015002384900,"Lewis, Norman.",Norman,1972,1932.0,m,,Flight from a dark equator.
uc1.b3472730,uc1.b3472730,"Lewis, Norman.",Norman,1982,1942.0,m,,Cuban passage / | $c: Norman Lewis.
mdp.39015076134462,mdp.39015076134462,"Lewis, R. (Robert),",R. Robert,2007,1967.0,m,,Swansea terminal / | $c: Robert Lewis.
mdp.39015082675797,mdp.39015082675797,"Lewis, Simon,",Simon,2008,1968.0,m,,Bad traffic / | $c: Simon Lewis.
mdp.49015002155142,mdp.49015002155142,"Lewis, Wyndham,",Wyndham,1955,1882.0,m,v.2,The human age. Illustrations by Michael Ayrton.
inu.32000003326370,inu.32000003326370,"Lewis, Wyndham,",Wyndham,1955,1882.0,m,v.2,The human age. | $c: Illus. by Michael Ayrton.
mdp.39076001099618,mdp.39076001099618,"Lewis, Wyndham,",Wyndham,1955,1882.0,m,v.2,The human age. | $c: Illus. by Michael Ayrton.
mdp.39015011361808,mdp.39015011361808,"Lewis, Wyndham,",Wyndham,1951,1882.0,m,,Rotting hill.
uc1.$b106127,uc1.$b106127,"Lewis, Wyndham,",Wyndham,1955,1882.0,m,,"The human age: book two, Monstre gai; book 3, Malign fiesta."
mdp.39015048881224,mdp.39015048881224,"Lewis, Wyndham,",Wyndham,1955,1882.0,m,v.2-3,The human age. Illustrations by Michael Ayrton.
14601,uiuo.ark:/13960/t41r79s6c,"Liardet, Frederick.",,1844,,m,v.2,Tales by a barrister
14601,inu.39000008026507,"Liardet, Frederick.",,1844,,m,v.1,Tales by a barrister
14601,uiuo.ark:/13960/t5z611s9c,"Liardet, Frederick.",,1844,,m,v.3,Tales by a barrister
mdp.39015014137486,mdp.39015014137486,"Lidchi, Maggi.",Maggi,1967,1927.0,u,,Earthman.
mdp.39015029714659,mdp.39015029714659,"Liddell, Robert,",Robert,1993,1953.0,m,,Unreal city : | a novel / | $c: by Robert Liddell.
coo.31924003394628,coo.31924003394628,"Lidman, Hans Gustav Otto,",Hans Gustav Otto,1963,1910.0,m,,People of the forest.
8006,mdp.39015030074853,"Lie, Jonas Lauritz Idemil,",,1893,,m,,"Weird tales from northern seas, from the Danish of Jonas Lie"
mdp.39015029990739,mdp.39015029990739,"Liezi,",Liezi,1992,1952.0,u,,"Ch'ung-hu-ch'en ching, or, The treatise of the transcedent master of the void / | $c: translated by Léon Wieger ; English edition by Derek Bryce."
mdp.39015060877605,mdp.39015060877605,"Liffner, Eva-Marie.",Eva-Marie,2005,1965.0,u,,Imago / | $c: Eva-Marie Liffner ; translated from the Swedish by Silvester Mazzarella.
uc1.$b794536,uc1.$b794536,"Lincoln, John,",John,1957,1915.0,m,,Heaven for horses; | $c: a novel by John Lincoln [pseud.]
uc1.b3529334,uc1.b3529334,"Lind, Jakov,",Jakov,1964,1927.0,u,,Soul of wood. | $c: Translated from the German by Ralph Manheim.
mdp.39015008860838,mdp.39015008860838,"Lind, Jakov,",Jakov,1964,1927.0,u,,"Soul of wood, including Journey through the night, The pious brother, The judgment, The window, Hurrah for freedom [and] Resurrection. | $c: Translated from the German by Ralph Manheim."
inu.30000050888597,inu.30000050888597,"Lind, Jakov,",Jakov,1983,1927.0,u,,The stove : | short stories / | $c: Jakov Lind.
uc1.32106010207691,uc1.32106010207691,"Lindgren, Torgny,",Torgny,1992,1952.0,u,,Light / | $c: Torgny Lindgren ; translated from the Swedish by Tom Geddes.
uc1.$b795400,uc1.$b795400,"Lindop, Audrey Erskine,",Audrey Erskine,1956,1916.0,f,,The Judas figures.
uc1.$b244698,uc1.$b244698,"Lindsay, Jack,",Jack,1941,1900.0,m,,Hannibaal takes a hand / | $c: Jack Lindsay.
uc2.ark+=13960=t04x56s6x,uc2.ark:/13960/t04x56s6x,"Lindsay, Mayne.",Mayne,1907,,u,,The King of Kerisal
mdp.39015002326968,mdp.39015002326968,"Linklater, Eric,",Eric,1952,1899.0,m,,The men of Ness; | the saga of Thorlief Coalbiter's sons.
mdp.39015005712719,mdp.39015005712719,"Linklater, Eric,",Eric,1963,1899.0,m,,"A man over forty, | a novel."
mdp.39015030752052,mdp.39015030752052,"Linklater, Eric,",Eric,1949,1899.0,m,,A spell for old bones.
mdp.39015066054241,mdp.39015066054241,"Linklater, Eric,",Eric,1946,1899.0,m,,"Private Angelo, | a novel | $c: by Eric Linklater."
uc1.$b289593,uc1.$b289593,"Linnankoski, Johannes,",Johannes,1920,1869.0,u,,The song of the blood-red flower / | $c: by Johannes Linnankoski [i. e. V. Peltonen].
mdp.39015063615457,mdp.39015063615457,"Lipscomb, W. P.",W. P,1920,,u,,Staff tales
mdp.39015050742645,mdp.39015050742645,"Litt, Toby,",Toby,2001,1961.0,m,,Deadkidsongs / | $c: Toby Litt.
mdp.39015059287832,mdp.39015059287832,"Litt, Toby,",Toby,2004,1964.0,m,,Beatniks / | $c: Toby Litt.
inu.30000038165381,inu.30000038165381,"Lively, Adam.",Adam,1993,1953.0,m,,Blue fruit / | $c: Adam Lively.
mdp.39015014308012,mdp.39015014308012,"Liversidge, Douglas,",Douglas,1951,1911.0,m,,White horizon.
mdp.39015018991425,mdp.39015018991425,"Livia, Anna,",Anna,1988,1948.0,f,,Bulldozer rising / | $c: Anna Livia.
mdp.39015048890001,mdp.39015048890001,"Liyong, Taban lo.",Taban lo,1969,1929.0,f,,"Fixions, & other stories."
uc1.$b137584,uc1.$b137584,"Lloyd, J. H.",J. H,1927,1887.0,u,,"Trevor of Nant Gwynant, | $c: by J.H. Lloyd."
uc1.$b795541,uc1.$b795541,"Lloyd, Roger B. (Roger Bradshaigh),",Roger B. Roger Bradshaigh,1962,1901.0,m,,The troubling of the city / | $c: Roger Lloyd.
uc1.32106010909965,uc1.32106010909965,"Lock, Samuel,",Samuel,1995,1955.0,m,,As luck would have it / | $c: Samuel Lock
wu.89087898367,wu.89087898367,"Lockhart, John Gilbert,",John Gilbert,1924,1884.0,m,,"Peril of the sea, | a book of shipwrecks and escapes, | $c: by J.G. Lockhart."
inu.32000009629660,inu.32000009629660,"Lockley, R. M. (Ronald Mathias),",R. M. Ronald Mathias,1974,1903.0,m,,Seal woman / | $c: [by] Ronald Lockley ; illustrations by Robert Gillmor.
uc1.$b783896,uc1.$b783896,"Lodwick, John,",John,1957,1917.0,m,,Equator.
uc1.$b486073,uc1.$b486073,"Loetscher, Hugo,",Hugo,1970,1930.0,m,,Noah: | a novel; | $c: translated from the German by George Gretton.
uc1.b4948381,uc1.b4948381,"Lom, Herbert.",Herbert,1978,1938.0,m,,Enter a spy : | the double life of Christopher Marlowe / | $c: by Herbert Lom.
uc1.32106010286729,uc1.32106010286729,"Lombard, Carl.",Carl,1992,1952.0,m,,The disappearance of Rory Brophy / | $c: Carl Lombard.
mdp.39015027338022,mdp.39015027338022,"Lomnitz, Alfred.",Alfred,1941,1901.0,m,,"""Never mind, Mr. Lom!"" or, The uses of Adversity, with illustrations by the author."
uc2.ark+=13960=t29883c9f,uc2.ark:/13960/t29883c9f,"London, Jack,",Jack,1918,,m,,Hearts of three
mdp.49015000998790,mdp.49015000998790,"London, Jack,",Jack,1946,1876.0,m,,"Love of life, | and other stories | $c: by Jack London. Introduction by George Orwell."
mdp.39015041056865,mdp.39015041056865,"Long, Earl G.",Earl G,1996,1956.0,m,,Voices from a drum / | $c: Earl G. Long.
uc1.32106015834499,uc1.32106015834499,"Long, James,",James,2001,1961.0,m,,Silence and shadows / | $c: James Long
uc1.$b174673,uc1.$b174673,"Lord, Derek Rowland,",Derek Rowland,1942,1902.0,m,,"""Germany quivers,"" | $c: edited by Peter Rance ..."
uc1.31822038201737,uc1.31822038201737,"Lorenzini, Paolo",Paolo,1919,,u,,The heart of Pinocchio
8907,mdp.39015011679480,"Loti, Pierre,",,1892,,m,,A phantom from the east
wu.89119430957,wu.89119430957,"Love, Robertus.",Robertus,2007,1967.0,u,v.39 no.3,The life and death of outlaw Harry Tracy : | a fine moral - a thrilling story / | $c: by Frank James.
6941,uc2.ark:/13960/t7dr2rh8g,"Lover, Samuel,",,1853,,m,,Handy Andy
13823,uiuo.ark:/13960/t2v41b09b,"Lover, Samuel,",,1837,,m,v.2,"Rory O'More, a national romance"
11138,nyp.33433074878871,"Lover, Samuel,",,1837,,m,,Legends and stories of Ireland
13823,uiuo.ark:/13960/t65439n2q,"Lover, Samuel,",,1837,,m,v.3,"Rory O'More, a national romance"
13823,uiuo.ark:/13960/t13n2rf83,"Lover, Samuel,",,1837,,m,v.1,"Rory O'More, a national romance"
5113,uc2.ark:/13960/t1hh6cn07,"Low, Charles Rathbone,",,1875,,m,,The autobiography of a man-o'-war's bell
nyp.33433074877485,nyp.33433074877485,"Lowerison, Harry.",Harry,1906,,m,,From Paleolith to motor car;
inu.32000002424788,inu.32000002424788,"Lowther, Anthony William George.",Anthony William George,1935,1895.0,m,,"The Roman theatre at Verulamium (St. Albans), | a reconstruction, | $c: by Anthony W. G. Lowther."
mdp.39015049020368,mdp.39015049020368,"Lu, Wenfu.",Wenfu,1987,1947.0,u,,The gourmet and other stories of modern China/ | $c: Lu Wenfu.
uc1.$b120353,uc1.$b120353,"Luard, Nicholas.",Nicholas,1967,1927.0,m,,The warm and golden war.
uc2.ark+=13960=t5w669w0z,uc2.ark:/13960/t5w669w0z,"Lubbock, Basil,",Basil,1906,,m,,Jack Derringer
uc2.ark+=13960=t6b27s27p,uc2.ark:/13960/t6b27s27p,"Lubbock, Percy,",Percy,1921,,m,,George Calderon;
3152,mdp.39015027528697,"Lucas, Charles,",,1801,,m,v.4,The infernal Quixote
mdp.39015031241493,mdp.39015031241493,"Lucas, E. V.",E. V,1914,,m,,Landmarks
uc1.b3334269,uc1.b3334269,"Lucas, E. V. (Edward Verrall),",E. V. Edward Verrall,1938,1868.0,m,,"Adventures and misgivings, | $c: by E. V. Lucas."
12981,uc2.ark:/13960/t6c24rn6k,"Lucas, John Templeton.",,1871,,m,,Prince Ubbely Bubble's new story book
397,nyp.33433074878988,"Lucas, William,",,1805,,m,,"The duellists, or, Men of honour"
14687,uiuo.ark:/13960/t3xs6768n,"Lucy, Henry W.",,1883,,m,v.3,Gideon Fleyce
14687,uiuo.ark:/13960/t9474wz74,"Lucy, Henry W.",,1883,,m,v.2,Gideon Fleyce
14687,uiuo.ark:/13960/t0bv80f49,"Lucy, Henry W.",,1883,,m,v.1,Gideon Fleyce
uc1.32106017951986,uc1.32106017951986,"Ludlum, Robert,",Robert,1996,1927.0,m,,The cry of the halidon / | $c: Robert Ludlum
mdp.39015027548745,mdp.39015027548745,"Lukash, Ivan,",Ivan,1930,1892.0,m,,The flames of Moscow. | $c: by Ivan Lukash; translated from the Russian by Natalie Duddington.
inu.39000002132194,inu.39000002132194,"Lurie, Morris.",Morris,1979,1939.0,m,,Running nicely / | $c: by Morris Lurie.
inu.30000047789270,inu.30000047789270,"Lustig, Arnošt",Arnošt,1989,1949.0,u,,Diamonds of the night / | $c: Arnošt Lustig ; translated from the Czech by Jeanne Nĕmcová ; with an introduction by Mordecai Schreiber.
14753,uiuo.ark:/13960/t2j67qd9f,"Lyall, Edna,",,1894,,f,v.2,To right the wrong
14753,uiuo.ark:/13960/t8df71192,"Lyall, Edna,",,1894,,f,v.3,To right the wrong
14753,uiuo.ark:/13960/t79s21f9s,"Lyall, Edna,",,1894,,f,v.1,To right the wrong
uc1.b2848202,uc1.b2848202,"Lyall, Gavin.",Gavin,1965,1925.0,m,,Midnight plus one / | $c: by Gavin Lyall.
mdp.49015000936683,mdp.49015000936683,"Lyle, Sandy.",Sandy,1982,1942.0,u,,The championship courses of Scotland / | $c: Sandy Lyle with Bob Ferrier ; [paintings by Ken Turner ; photographs by David Pocknell].
wu.89014636112,wu.89014636112,"Lynch, Conor.",Conor,1987,1947.0,u,,Equal citizenship and the end of sectarian politics.
mdp.39015048888138,mdp.39015048888138,"Lynch, Malcolm.",Malcolm,1985,1945.0,m,,The streets of Ancoats.
mdp.39015053122043,mdp.39015053122043,"Lynn, Jack,",Jack,1989,1949.0,m,,The Hallelujah flight / | $c: Jack Lynn
mdp.39015018983885,mdp.39015018983885,"Lynn, Jonathan.",Jonathan,1989,1949.0,m,,"The complete Yes, Minister : | the diaries of a cabinet minister / | $c: by the Right Hon. James Hacker, MP ; edited by Jonathan Lynn and Antony Jay."
mdp.39015018982614,mdp.39015018982614,"Lynn, Jonathan.",Jonathan,1989,1949.0,m,,The Complete Yes Prime Minister : | the diaries of the Right Hon. James Hacker / | $c: edited by Jonathan Lynn & Antony Jay.
13644,uiuo.ark:/13960/t3611jj8v,"Lyster, Annette.",,1877,,f,v.1,Riding out the gale
13644,uiuo.ark:/13960/t9c544684,"Lyster, Annette.",,1877,,f,v.2,Riding out the gale
13644,uiuo.ark:/13960/t11n8m91x,"Lyster, Annette.",,1877,,f,v.3,Riding out the gale
13725,uiuo.ark:/13960/t9n30cc0p,"Lyttleton, M.",,1803,,u,v.1,"Peregrine, or, The fool of fortune"
13725,uiuo.ark:/13960/t1pg2683c,"Lyttleton, M.",,1803,,u,v.2,"Peregrine, or, The fool of fortune"
13725,uiuo.ark:/13960/t8v98nt2g,"Lyttleton, M.",,1803,,u,v.3,"Peregrine, or, The fool of fortune"
