docid,htid,author,firstname,inferreddate,birthdate,authgender,enumcron,title
uc1.b3435482,uc1.b3435482,"MacInnes, Colin.",Colin,1970,1930.0,m,,Three years to play / | $c: Colin MacInnes.
mdp.39015010530049,mdp.39015010530049,"MacInnes, Colin.",Colin,1960,1920.0,m,,Mr. Love and Justice.
mdp.39015048881968,mdp.39015048881968,"MacInnes, Colin.",Colin,1966,1926.0,m,,All day Saturday.
mdp.39015016437488,mdp.39015016437488,"MacInnes, Colin.",Colin,1952,1912.0,m,,June in her spring.
inu.30000100647001,inu.30000100647001,"MacInnes, Colin.",Colin,2005,1965.0,m,,The Colin MacInnes omnibus : | his three London novels ; City of spades ; Absolute beginners ; Mr love and justice / | $c: Colin MacInnes.
inu.39000003273724,inu.39000003273724,"MacInnes, Colin.",Colin,1957,1917.0,m,,City of Spades.
uc1.32106013945446,uc1.32106013945446,"MacKenna, John",John,1997,1957.0,m,,The last fine summer / | $c: John MacKenna
inu.30000043479777,inu.30000043479777,"MacKenna, John,",John,1995,1955.0,m,,A year of our lives / | $c: John MacKenna.
mdp.39015032979653,mdp.39015032979653,"MacKenna, John.",John,1993,1953.0,m,,Clare : | a novel / | $c: John MacKenna.
uc1.32106018724085,uc1.32106018724085,"MacLaverty, Bernard",Bernard,2006,1966.0,m,,"Matters of life & death, and other stories / | $c: Bernard MacLaverty"
mdp.39015053481142,mdp.39015053481142,"MacLaverty, Bernard,",Bernard,2001,1961.0,m,,The anatomy school / | $c: Bernard MacLaverty.
mdp.39015013254258,mdp.39015013254258,"MacLaverty, Bernard.",Bernard,1987,1947.0,m,,The great Profundo and other stories / | $c: Bernard Mac Laverty.
mdp.39015042010309,mdp.39015042010309,"MacLaverty, Bernard.",Bernard,1982,1942.0,m,,"A time to dance, and other stories / | $c: Bernard Mac Laverty."
mdp.39015018623226,mdp.39015018623226,"MacLaverty, Bernard.",Bernard,1983,1943.0,m,,Cal / | $c: Bernard MacLaverty.
uc1.b4948944,uc1.b4948944,"MacLean, Alistair,",Alistair,1981,1922.0,m,,River of death / | $c: Alistair MacLean.
mdp.39015002287590,mdp.39015002287590,"MacLean, Alistair,",Alistair,1975,1922.0,m,,Circus / | $c: Alistair MacLean.
uc1.32106007017228,uc1.32106007017228,"MacLean, Alistair.",Alistair,1984,1944.0,m,,San Andreas / | $c: Alistair MacLean.
mdp.39015041290811,mdp.39015041290811,"MacLean, Rory,",Rory,1997,1957.0,m,,The oatmeal ark : | from the Western Isles to a promised sea / | $c: Rory Maclean.
mdp.39015061210400,mdp.39015061210400,"MacLeod, Alison,",Alison,2005,1965.0,f,,The wave theory of angels / | $c: Alison Macleod.
mdp.39015054385169,mdp.39015054385169,"MacLeod, Anne,",Anne,2001,1961.0,f,,The dark ship / | $c: Anne MacLeod.
mdp.39015059585508,mdp.39015059585508,"MacLeod, Anne,",Anne,2004,1964.0,f,,The blue moon book / | $c: Anne MacLeod.
mdp.39015056262796,mdp.39015056262796,"MacLeod, Sheila.",Sheila,1979,1939.0,f,,Xanthe and the robots / | $c: Sheila MacLeod.
inu.39000005880856,inu.39000005880856,"MacManus, Diarmuid A.",Diarmuid A,1973,1933.0,u,,The middle kingdom : | the faerie world of Ireland / | $c: D. A. MacManus.
mdp.39015061196617,mdp.39015061196617,"MacNeil, Kevin.",Kevin,2005,1965.0,m,,The Stornoway way / | $c: Kevin MacNeil.
inu.32000009544356,inu.32000009544356,"MacVean, Jean.",Jean,1965,1925.0,f,,The intermediaries.
mdp.39015022200417,mdp.39015022200417,"Macaulay, Rose,",Rose,1961,1881.0,f,,Orphan Island.
mdp.39015078806471,mdp.39015078806471,"Macbeth, Nigel J.",Nigel J,2008,1968.0,m,,The watchers / | $c: Nigel J Macbeth.
mdp.39015076149387,mdp.39015076149387,"Macbeth, Nigel.",Nigel,2008,1968.0,m,,I'm still alive / | $c: Nigel Macbeth.
mdp.39015069360173,mdp.39015069360173,"Macdonald, Marianne.",Marianne,2007,1967.0,f,,The lotus eaters / | $c: Marianne Macdonald.
mdp.39015071561669,mdp.39015071561669,"Macdonald, Ross,",Ross,1972,1915.0,m,,The dark tunnel / | $c: Ross Macdonald.
inu.39000005527663,inu.39000005527663,"Macfarlane, Iris.",Iris,1965,1925.0,f,,Tales and legends from India. | $c: Illustrated by Eric Thomas.
mdp.39015018022502,mdp.39015018022502,"Macfie, Harry,",Harry,1953,1913.0,m,,Wasa-wasa; | a tale of trails & treasure by Harry Macfie and Hans G. Westerlund. | $c: Translated from the Swedish by F.H. Lyon & illustrated by Jack Robinson.
uc1.b3296224,uc1.b3296224,"Macfie, Harry,",Harry,1951,1879.0,m,,"Wasa-wasa, | a tale of trails and treasure,"
inu.30000045089632,inu.30000045089632,"Macgoye, Marjorie Oludhe.",Marjorie Oludhe,1993,1953.0,f,,"Victoria ; and, Murder in Majengo / | $c: Marjorie Oludhe Macgoye."
uc1.$b254302,uc1.$b254302,"Mack, Angela.",Angela,1958,1918.0,f,,Continuity girl.
uc1.b3477398,uc1.b3477398,"Mackay, Mercedes.",Mercedes,1954,1914.0,f,,Black argosy.
uc1.32106012743131,uc1.32106012743131,"Mackay, Shena",Shena,1995,1955.0,f,,The Orchard on fire / | $c: Shena Mackay
mdp.39015043000499,mdp.39015043000499,"Mackay, Shena.",Shena,1998,1958.0,f,,The artist's widow / | $c: Shena Mackay.
mdp.39015032946728,mdp.39015032946728,"Mackay, Shena.",Shena,1993,1953.0,f,,The laughing academy / | $c: Shena Mackay.
uc1.b3472726,uc1.b3472726,"Mackay, Shena.",Shena,1984,1944.0,f,,A bowl of cherries : | a novel / | $c: by Shena Mackay.
mdp.39015025295075,mdp.39015025295075,"Mackay, Shena.",Shena,1992,1952.0,f,,Dunedin.
mdp.39015041167530,mdp.39015041167530,"Mackay, Shena.",Shena,1983,1943.0,f,,"Babies in rhinestones, and other stories / | $c: Shena Mackay."
mdp.39015016437520,mdp.39015016437520,"Mackay, Shena.",Shena,1967,1927.0,f,,Old crow.
mdp.39015056675864,mdp.39015056675864,"Mackay, Shena.",Shena,2003,1963.0,f,,Heligoland / | $c: Shena Mackay.
inu.30000044450660,inu.30000044450660,"Mackay, Shena.",Shena,1994,1954.0,f,,Collected short stories / | $c: Shena Mackay.
mdp.39015029916445,mdp.39015029916445,"Mackay, Shena.",Shena,1971,1931.0,f,,An Advent calendar.
mdp.39015082670731,mdp.39015082670731,"Mackay, Shena.",Shena,2008,1968.0,f,,The atmospheric railway : | new and selected stories / | $c: Shena Mackay.
mdp.39015078782433,mdp.39015078782433,"Macken, John.",John,2009,1969.0,m,,Breaking point / | $c: John Macken.
mdp.39015048900990,mdp.39015048900990,"Mackenzie, Compton, Sir,",Compton Sir,1952,1883.0,m,,The rival monster.
inu.32000001854480,inu.32000001854480,"Mackenzie, Compton, Sir,",Compton Sir,1957,1883.0,m,,Rockets galore.
uc1.$b245013,uc1.$b245013,"Mackenzie, Compton, Sir,",Compton Sir,1961,1883.0,m,,Fairy gold : | [a novel] / | $c: by Compton MacKenzie.
mdp.39015005538304,mdp.39015005538304,"Mackenzie, Compton, Sir,",Compton Sir,1961,1883.0,m,,Mezzotint : | a novel / | $c: by Compton Mackenzie.
uc1.$b105769,uc1.$b105769,"Mackenzie, Compton, Sir,",Compton Sir,1951,1883.0,m,,Carnival.
uc1.$b252099,uc1.$b252099,"Mackenzie, Kenneth Theodore,",Kenneth Theodore,1965,1925.0,m,,The deserter | $c: [by] Kenneth Mackenzie.
mdp.39015016437686,mdp.39015016437686,"Mackenzie, Kenneth,",Kenneth,1954,1913.0,m,,The refuge; | $c: a confession by Seaforth Mackenzie [pseud.]
uc1.$b301768,uc1.$b301768,"Mackenzie, Kenneth,",Kenneth,1951,1913.0,m,,"Dead men rising, | a novel, | $c: by Seaforth Mackenzie [pseud.]"
mdp.39015037857219,mdp.39015037857219,"Mackie, Ian.",Ian,1994,1954.0,m,,Trek into Nuba / | $c: Ian Mackie.
inu.39000002994254,inu.39000002994254,"Macklin, Robert.",Robert,1975,1935.0,m,,The Queenslander / | $c: Robert Macklin.
mdp.39015008011788,mdp.39015008011788,"Maclaren-Ross, J. (Julian),",J. Julian,1956,1912.0,m,,The funny bone.
uc1.32106007002899,uc1.32106007002899,"Maclaren-Ross, J. (Julian),",J. Julian,1984,1912.0,m,,Memoirs of the forties / | $c: J. Maclaren-Ross ; introduction by Alan Ross.
mdp.39015079151943,mdp.39015079151943,"Maclean, Charles.",Charles,2008,1968.0,m,,Home before dark / | $c: Charles Maclean.
inu.30000118485758,inu.30000118485758,"Maddock, Llywelyn W.,",Llywelyn W,1965,1925.0,u,,"West Country folk tales, | $c: by Llywelyn W. Maddock. Illus. by Harold W. Hailstone."
mdp.39015032640743,mdp.39015032640743,"Maddy, Yulisa Amadu,",Yulisa Amadu,1973,1933.0,u,,"No past, no present, no future."
mdp.39015056909438,mdp.39015056909438,"Madhavan, Cauvery.",Cauvery,2003,1963.0,u,,The uncoupling / | $c: Cauvery Madhavan.
uc1.32106018078516,uc1.32106018078516,"Madsen, David",David,1996,1956.0,m,,Memoirs of a gnostic dwarf / | $c: David Madsen
mdp.39015058131080,mdp.39015058131080,"Madsen, David.",David,2003,1963.0,m,,A box of dreams / | $c: David Madsen.
wu.89052876588,wu.89052876588,"Madsen, Svend Åge.",Svend Åge,1994,1954.0,u,,"Days with Diam, or, Life at night / | $c: by Svend Åge Madsen ; translated by W. Glyn Jones."
wu.89072029218,wu.89072029218,"Magnan, Pierre,",Pierre,1999,1959.0,m,,The murdered house / | $c: Pierre Magnan ; translated from the French by Patricia Clancy.
uc1.32106016613827,uc1.32106016613827,"Magnan, Pierre,",Pierre,2002,1962.0,m,,Beyond the grave / | $c: Pierre Magnan ; translated from the French by Patricia Clancy
uc1.32106013421943,uc1.32106013421943,"Magrs, Paul",Paul,1995,1955.0,m,,Marked for life / | $c: Paul Magrs
uc1.32106014720913,uc1.32106014720913,"Magrs, Paul,",Paul,1997,1957.0,m,,Could it be magic? / | $c: Paul Magrs
uc1.32106013460719,uc1.32106013460719,"Magrs, Paul,",Paul,1997,1957.0,m,,Does it show? / | $c: Paul Magrs
mdp.39015057591524,mdp.39015057591524,"Magrs, Paul.",Paul,2003,1963.0,m,,Aisles / | $c: Paul Magrs.
mdp.39015059551542,mdp.39015059551542,"Magrs, Paul.",Paul,2004,1964.0,m,,To the devil - a diva! / | $c: Paul Magrs.
mdp.39015061187947,mdp.39015061187947,"Maguire, Susie.",Susie,2005,1965.0,f,,Furthermore / | $c: Susie Maguire.
mdp.39015053483007,mdp.39015053483007,"Maguire, Susie.",Susie,2000,1960.0,f,,The short hello / | $c: Susie Maguire.
inu.30000107358040,inu.30000107358040,"Mağden, Perihan,",Perihan,2003,1963.0,u,,The messenger boy murders / | $c: Perihan Mağden ; translated by Richard Hamer.
pst.000017521055,pst.000017521055,"Mahjoub, Jamal,",Jamal,1989,1949.0,m,,Navigation of a rainmaker / | $c: Jamal Mahjoub.
mdp.39015027470528,mdp.39015027470528,"Mahjoub, Jamal,",Jamal,1996,1956.0,m,,In the hour of signs / | $c: Jamal Mahjoub.
mdp.39015063276755,mdp.39015063276755,"Mahjoub, Jamal,",Jamal,2006,1966.0,m,,The drift latitudes / | $c: Jamal Mahjoub.
mdp.39015060001743,mdp.39015060001743,"Mahjoub, Jamal,",Jamal,2003,1963.0,m,,Travelling with Djinns / | $c: Jamal Mahjoub.
mdp.39015034413750,mdp.39015034413750,"Mahjoub, Jamal,",Jamal,1994,1954.0,m,,Wings of dust / | $c: Jamal Mahjoub.
inu.30000056655057,inu.30000056655057,"Mahlobo, Si.",Si,1996,1956.0,m,,Pinkie of White City / | $c: Si Mahlobo.
uc1.$b70745,uc1.$b70745,"Mahuzler, Albert.",Albert,1956,1916.0,m,,Tragic safari; | $c: translated by Alec Brown.
uc1.32106011943203,uc1.32106011943203,"Maḥfūẓ, Najīb,",Najīb,1981,1911.0,u,,Children of Gebelawi / | $c: Naguib Mahfouz ; translated by Philip Stewart.
uc1.32106007962738,uc1.32106007962738,"Maḥfūẓ, Najīb,",Najīb,1986,1911.0,u,,Respected sir / | $c: Naguib Mahfouz ; translated by Rasheed El-Enany.
inu.30000054083039,inu.30000054083039,"Maillu, David G.,",David G,1988,1948.0,m,,Thorns of life / | $c: David G. Maillu.
uc1.b4948777,uc1.b4948777,"Mais, Roger",Roger,1974,1934.0,m,,Brother man / | $c: Roger Mais ; introduction by Edward Brathwaite ; with drawings by the author
uc1.$b243907,uc1.$b243907,"Mais, Roger.",Roger,1954,1914.0,m,,Brother man. | With drawings by the author.
mdp.39015013418077,mdp.39015013418077,"Mais, Roger.",Roger,1986,1946.0,m,,"Listen, the wind."
uc1.b4956668,uc1.b4956668,"Mais, Roger.",Roger,1983,1943.0,m,,Black lightning / | $c: Roger Mais ; introduction by Jean D'Costa.
uc1.b4095440,uc1.b4095440,"Mais, Roger.",Roger,1966,1926.0,m,,The three novels of Roger Mais / | $c: with an introduction by Norman W. Manley.
mdp.39015002762105,mdp.39015002762105,"Mais, Roger.",Roger,1981,1941.0,m,,The hills were joyful together / | $c: Roger Mais ; introduction by Daphne Morris.
mdp.39015082750558,mdp.39015082750558,"Maisey-Jackson, Gillian.",Gillian,2008,1968.0,f,,The watcher in the wood / | $c: Gillian Maisey-Jackson.
inu.30000048048791,inu.30000048048791,"Maitland, Sara,",Sara,1995,1955.0,f,,Angel and me : | short stories for Holy Week / | $c: Sara Maitland.
mdp.39015018508039,mdp.39015018508039,"Maitland, Sara,",Sara,1990,1950.0,f,,Three times table / | $c: Sara Maitland.
uc1.b4948945,uc1.b4948945,"Maitland, Sara,",Sara,1984,1944.0,f,,Virgin territory / | $c: Sara Maitland.
mdp.39015059976921,mdp.39015059976921,"Maitland, Sara,",Sara,2003,1963.0,f,,On becoming a fairy godmother / | $c: Sara Maitland.
mdp.39015047545473,mdp.39015047545473,"Maja-Pearce, Adewale.",Adewale,1986,1946.0,u,,Loyalties.
mdp.39015028984972,mdp.39015028984972,"Maja-Pearce, Adewale.",Adewale,1986,1946.0,u,,Loyalties.
mdp.39015049639969,mdp.39015049639969,"Makepeace, Maggie.",Maggie,1999,1959.0,f,,Out of step / | $c: Maggie Makepeace.
mdp.39015040364153,mdp.39015040364153,"Makepeace, Maggie.",Maggie,1997,1957.0,f,,The would-begetter / | $c: Maggie Makepeace.
uc1.b4353996,uc1.b4353996,"Maksimov, Vladim",Vladim,1978,1938.0,u,,Farewell from nowhere : | a novel / | $c: [by] Vladimir Maximov ; translated from the Russian by Michael Glenny.
pst.000023423503,pst.000023423503,"Malamud, Bernard.",Bernard,1993,1953.0,m,,Dubin's lives / | $c: Bernard Malamud.
pst.000032241341,pst.000032241341,"Malamud, Bernard.",Bernard,1968,1928.0,m,,A new life / | $c: Bernard Malamud.
mdp.39015046831981,mdp.39015046831981,"Malgonkar, Manohar,",Manohar,1964,1913.0,m,,"A bend in the Ganges, | a novel."
mdp.39015010460916,mdp.39015010460916,"Malgonkar, Manohar,",Manohar,1972,1913.0,m,,"The devil's wind, Nana Saheb's story; | a novel."
inu.32000007509732,inu.32000007509732,"Malgonkar, Manohar,",Manohar,1962,1922.0,m,,"Combat of shadows, | a novel."
mdp.39015011230250,mdp.39015011230250,"Mallea, Eduardo,",Eduardo,1969,1929.0,m,,Fiesta in November: | a novel; | $c: translated from the Spanish by Alis de Sola.
uc1.$b704633,uc1.$b704633,"Mallea, Eduardo,",Eduardo,1970,1930.0,m,,Chaves and other stories. | $c: Translated from the Spanish by Maria Mercedes
uc1.b3752039,uc1.b3752039,"Mallet-Joris, Françoise,",Françoise,1974,1934.0,u,,The underground game / | $c: Françoise Mallet-Joris ; translated by Herma Briffault.
mdp.39015048465713,mdp.39015048465713,"Mallin, Tom.",Tom,1977,1937.0,m,,Lobe / | $c: Tom Mallin.
coo.31924001199532,coo.31924001199532,"Mallinson, Jeremy.",Jeremy,1973,1933.0,m,,Okavango adventure; | in search of animals in Southern Africa. | $c: Foreword by Gerald Durrell.
mdp.39015005009959,mdp.39015005009959,"Malory, Thomas, Sir,",Thomas Sir,1967,1927.0,m,,"King Arthur and his knights: | a selection from what has been known as Le morte Darthur, | $c: made and edited by R. T. Davies."
inu.39000000614235,inu.39000000614235,"Malouf, David,",David,1983,1943.0,m,,Fly away Peter / | $c: David Malouf.
mdp.39015018467772,mdp.39015018467772,"Malouf, David,",David,1990,1950.0,m,,The great world / | $c: David Malouf.
mdp.39015028872714,mdp.39015028872714,"Malouf, David,",David,1993,1953.0,m,,Johnno / | $c: David Malouf.
mdp.39015022884004,mdp.39015022884004,"Malouf, David,",David,2000,1960.0,m,,Dream stuff / | $c: David Malouf.
uc1.b4948860,uc1.b4948860,"Malouf, David,",David,1984,1944.0,m,,Harland's half acre / | $c: David Malouf
mdp.39015066885149,mdp.39015066885149,"Malouf, David,",David,2007,1967.0,m,,Every move you make / | $c: David Malouf.
uc1.$b785407,uc1.$b785407,"Malouf, David,",David,1982,1942.0,m,,Child's play ; with Eustace and The Prowler : | [three stories] / | $c: David Malouf.
mdp.39015005329464,mdp.39015005329464,"Malraux, André,",André,1968,1901.0,m,,Days of hope; | $c: translated from the French by Stuart Gilbert and Alastair Macdonald.
mdp.39015049232971,mdp.39015049232971,"Malraux, André,",André,1952,1901.0,m,,The walnut trees of Altenburg;
mdp.39015016424031,mdp.39015016424031,"Maltz, Albert,",Albert,1967,1908.0,m,,A tale of one January: | a novel.
inu.30000037307232,inu.30000037307232,"Manea, Norman.",Norman,1993,1953.0,m,,October eight o'clock / | $c: Norman Manea ; translated from the Romanian by Cornelia Golna ... [et al.] ; with an introduction by Louis Begley.
mdp.39015058209597,mdp.39015058209597,"Manguel, Alberto.",Alberto,2004,1964.0,m,,Stevenson under the palm trees / | $c: Alberto Manguel.
mdp.39015059414899,mdp.39015059414899,"Manhood, H. A. (Harold Alfred),",H. A. Harold Alfred,1953,1913.0,m,,A long view of nothing; | stories.
uc1.32106018946951,uc1.32106018946951,"Mankell, Henning,",Henning,2007,1967.0,u,,Depths / | $c: Henning Mankell ; translated from the Swedish by Laurie Thompson
inu.30000087814954,inu.30000087814954,"Mankell, Henning,",Henning,2003,1963.0,u,,The white lioness / | $c: Henning Mankell.
mdp.39015068803355,mdp.39015068803355,"Mankell, Henning,",Henning,2007,1967.0,u,,Depths / | $c: Henning Mankell ; translated from the Swedish by Laurie Thompson
uc1.$b243929,uc1.$b243929,"Mankowitz, Wolf,",Wolf,1956,1916.0,u,,My old man's a dustman / | $c: Wolf Mankowitz.
uc1.b4948564,uc1.b4948564,"Mankowitz, Wolf.",Wolf,1984,1944.0,u,,The devil in Texas / | $c: Wolf Mankowitz ; illustrated by Ralph Steadman.
uc1.b3346974,uc1.b3346974,"Mankowitz, Wolf.",Wolf,1965,1925.0,u,,The biggest pig in Barbados : | a fable / | $c: by Wolf Mankowitz ; illustrated by Ron Sandford.
mdp.39015024993399,mdp.39015024993399,"Manley, Delarivier.",Delarivier,1991,1951.0,u,,New Atalantis / | $c: Delarivier Manley ; edited by Ros Ballaster.
uc1.$b242654,uc1.$b242654,"Mann, Leonard,",Leonard,1959,1919.0,m,,Andrea Caslin | [a novel]
uc1.b2838035,uc1.b2838035,"Mann, Roderick,",Roderick,1968,1928.0,m,,The headliner.
mdp.39015019589970,mdp.39015019589970,"Mannin, Ethel,",Ethel,1970,1900.0,f,,"The living lotus, | $c: by Ethel Mannin."
uc1.$b252101,uc1.$b252101,"Manning, Arthur.",Arthur,1963,1923.0,m,,Tainted money.
uc1.b4948947,uc1.b4948947,"Manning, Olivia.",Olivia,1980,1940.0,f,,The sum of things : | a novel / | $c: by Olivia Manning.
mdp.39015008234141,mdp.39015008234141,"Manning, Olivia.",Olivia,1974,1934.0,f,,The rain forest.
mdp.39015005747012,mdp.39015005747012,"Manning, Olivia.",Olivia,1955,1915.0,f,,"The doves of Venus, | novel."
mdp.39015010474073,mdp.39015010474073,"Manning, Olivia.",Olivia,1956,1916.0,f,,My husband Cartwright. | $c: With illus. by Len Deighton.
mdp.39015009007900,mdp.39015009007900,"Manning, Olivia.",Olivia,1969,1929.0,f,,The play room.
mdp.39015004266097,mdp.39015004266097,"Manning, Olivia.",Olivia,1965,1925.0,f,,Friends and heroes / | $c: Olivia Manning.
mdp.39015005910743,mdp.39015005910743,"Manning, Olivia.",Olivia,1960,1920.0,f,,The great fortune.
mdp.39015008192646,mdp.39015008192646,"Manning, Olivia.",Olivia,1951,1911.0,f,,School for love.
uc1.$b120422,uc1.$b120422,"Manning, Olivia.",Olivia,1967,1927.0,f,,"A romantic hero, and other stories."
uc1.$b242643,uc1.$b242643,"Manning, Rosemary.",Rosemary,1965,1925.0,f,,Man on a tower | $c: [by] Rosemary Manning.
uc1.$b242644,uc1.$b242644,"Manning, Rosemary.",Rosemary,1960,1920.0,f,,"Look, stranger / | $c: Rosemary Manning."
uc1.32106011220693,uc1.32106011220693,"Manotti, Dominique",Dominique,2001,1961.0,f,,Rough Trade / | $c: Dominique Manotti ; translated from the French by Margaret Crosland and Elfreda Powell
uc1.$b285045,uc1.$b285045,"Mansfield, Katherine,",Katherine,1953,1888.0,f,,Selected stories / | $c: Katherine Mansfield ; chosen and introduced by D. M. Davin.
mdp.39015032641642,mdp.39015032641642,"Mansour, Atallah,",Atallah,1969,1929.0,u,,In a new light; | $c: translated from the Hebrew by Abraham Birman; foreword by David Pryce-Jones.
inu.30000039942341,inu.30000039942341,"Mantel, Hilary,",Hilary,1989,1949.0,f,,Eight months on Ghazzah street / | $c: Hilary Mantel.
uc1.b4974535,uc1.b4974535,"Mantel, Hilary,",Hilary,1989,1949.0,f,,Fludd / | $c: Hilary Mantel.
mdp.39015063309929,mdp.39015063309929,"Mantel, Hilary,",Hilary,2006,1966.0,f,,Every day is mother's day / | $c: Hilary Mantel.
mdp.39015060827626,mdp.39015060827626,"Mantel, Hilary,",Hilary,2005,1965.0,f,,Beyond black / | $c: Hilary Mantel.
uc1.$b301794,uc1.$b301794,"Mantle, Winifred.",Winifred,1951,1911.0,f,,"Happy is the house, | a novel."
uc1.32106017692432,uc1.32106017692432,"Manṭo, Saʻādat Ḥasan,",Saʻādat Ḥasan,1987,1912.0,u,,Kingdom's end and other stories / | $c: Saadat Hasan Manto ; translated from the Urdu by Khalid Hasan.
mdp.39015082746093,mdp.39015082746093,"Manyika, Sarah Ladipo,",Sarah Ladipo,2008,1968.0,f,,In dependence / | $c: Sarah Ladipo Mayika.
mdp.39015050744146,mdp.39015050744146,"Maraini, Dacia.",Dacia,2001,1961.0,f,,The violin / | $c: Dacia Maraini ; translated from the Italian by Dick Kitto and Elspeth Spottiswood.
mdp.39015066619993,mdp.39015066619993,"Maraini, Dacia.",Dacia,1966,1926.0,f,,The holiday: | a novel;
mdp.39015029518993,mdp.39015029518993,"Maraini, Dacia.",Dacia,1973,1933.0,f,,Memoirs of a female thief. | $c: Translated by Nina Rootes.
mdp.39015017438139,mdp.39015017438139,"Maraini, Dacia.",Dacia,1994,1954.0,f,,Bagheria / | $c: Dacia Maraini ; translated from the Italian by Dick Kitto and Elspeth Spottiswood.
uc1.$b189577,uc1.$b189577,"Marceau, Félicien,",Félicien,1954,1914.0,u,,The king's man. | $c: Translated from the French by David Hughes and Marie-Jacqueline Mason.
uc1.$b703650,uc1.$b703650,"Marceau, Félicien,",Félicien,1955,1915.0,u,,By invitation only; | a novel. | $c: Translated from the French by Anthony Rhodes.
mdp.39015048927241,mdp.39015048927241,"March, Caeia,",Caeia,1999,1959.0,u,,Spinsters' rock / | $c: Caeia March.
mdp.39015037490417,mdp.39015037490417,"March, Caeia,",Caeia,1995,1955.0,u,,Reflections / | $c: Caeia March.
mdp.39015056206488,mdp.39015056206488,"Marciano, Francesca.",Francesca,2002,1962.0,f,,Casa Rossa / | $c: Francesca Marciano.
mdp.39015045629121,mdp.39015045629121,"Marciano, Francesca.",Francesca,1998,1958.0,f,,Rules of the wild / | $c: Francesca Marciano.
uc1.32106007964171,uc1.32106007964171,"Marcone, Maria.",Maria,1987,1947.0,f,,A woman and her family / | $c: Maria Marcone ; translated from the Italian by Etain Addey.
mdp.39015013932242,mdp.39015013932242,"Marcus, David,",David,1986,1946.0,m,,A land not theirs / | $c: David Marcus.
mdp.39015011710756,mdp.39015011710756,"Marcus, David.",David,1972,1932.0,m,,Tears of the shamrock: | an anthology of contemporary short stories on the theme of Ireland's struggle for nationhood; | $c: edited and introduced by David Marcus. -
inu.30000035034689,inu.30000035034689,"Marcus, David.",David,1972,1932.0,m,,Modern Irish stories.
mdp.39015015327748,mdp.39015015327748,"Marcus, David.",David,1988,1948.0,m,,"Who ever heard of an Irish Jew?, and other stories / | $c: David Marcus."
inu.30000055841815,inu.30000055841815,"Maré, Leon.",Leon,1996,1956.0,m,,Dying is not easy / | $c: Leon Maré.
coo.31924014412450,coo.31924014412450,"Marie, de France,",de France,1959,1919.0,m,,"Lays of Marie de France, | and other French legends. | $c: Translated with an introduction by Eugene Mason."
uc1.32106015579870,uc1.32106015579870,"Marías, Javier",Javier,1999,1959.0,m,,When I was mortal : | short stories / | $c: Javier Marías ; translated from the Spanish by Margaret Jull Costa
mdp.39015048903895,mdp.39015048903895,"Markandaya, Kamala,",Kamala,1969,1924.0,u,,The coffer dams.
inu.30000047623198,inu.30000047623198,"Markandaya, Kamala,",Kamala,1974,1934.0,u,,Two virgins : | a novel / | $c: by Kamala Markandaya.
mdp.39015005444388,mdp.39015005444388,"Markandaya, Kamala,",Kamala,1982,1924.0,u,,Pleasure city / | $c: by Kamala Markandaya.
uc1.32106018651312,uc1.32106018651312,"Markham, E. A. (Edward Archibald),",E. A. Edward Archibald,2005,1939.0,m,,Meet me in Mozambique / | $c: E.A. Markham.
mdp.39015066896856,mdp.39015066896856,"Markham, E. A. (Edward Archibald),",E. A. Edward Archibald,2006,1939.0,m,,At home with Miss Vanesa / | $c: E.A. Markham.
mdp.39015078782094,mdp.39015078782094,"Markham, E. A. (Edward Archibald),",E. A. Edward Archibald,2009,1939.0,m,,The three suitors of Fred Belair / | $c: E.A. Markham.
mdp.39015056946067,mdp.39015056946067,"Markham, E. A. (Edward Archibald),",E. A. Edward Archibald,2002,1939.0,m,,Taking the drawing room through customs : | selected stories (1972-2002) / | $c: E.A. Markham.
uc1.32106017521136,uc1.32106017521136,"Markham, Philip",Philip,1999,1959.0,m,,The fair cop / | $c: Philip Markham
uc1.b3435470,uc1.b3435470,"Marlowe, Derek.",Derek,1968,1928.0,m,,The memoirs of a Venus lackey.
mdp.39015005324507,mdp.39015005324507,"Marlowe, Derek.",Derek,1975,1935.0,m,,Nightshade / | $c: Derek Marlowe.
uc1.b3582177,uc1.b3582177,"Maron, Monika.",Monika,1988,1948.0,f,,The defector / | $c: Monika Maron ; translated by David Newton Marinelli.
uc1.b3586833,uc1.b3586833,"Maron, Monika.",Monika,1986,1946.0,f,,Flight of ashes / | $c: by Monika Maron ; translated by David Newton Marinelli.
mdp.39015058467526,mdp.39015058467526,"Marotta, Giuseppe,",Giuseppe,1951,1902.0,u,,Return to Naples. | $c: Translated from the Italian by Frances Frenaye. With illustrations by Laboccetta.
mdp.39015012902220,mdp.39015012902220,"Marotta, Giuseppe,",Giuseppe,1953,1902.0,u,,Enchanted in the sun.
mdp.39015049980942,mdp.39015049980942,"Marouane, Leïla.",Leïla,2000,1960.0,u,,The abductor / | $c: Leïla Marouane ; translated by Felicity McNab.
inu.30000109963805,inu.30000109963805,"Marr, Michael.",Michael,2006,1966.0,m,,Baber's apple / | $c: by Michael Marr.
inu.30000107396693,inu.30000107396693,"Mars, Alastair,",Alastair,1955,1915.0,u,,Arctic submarine.
inu.30000095317008,inu.30000095317008,"Mars, Alastair,",Alastair,1953,1913.0,u,,"Unbroken, | the story of a submarine."
